english,wylie,acip,tibetan_generated,pronunciation_generated,depth,occurrences,courses,refs,tier
"The lead then went to the chanting master, who guided us in the offering of the mandala, beginning with ""The great Earth, filled with the smell of incense,"" and on through ""Atop a lion throne in the space before me,"" as well as ""Sponges of the sky, made of most excellent knowledge and love,"" along with the lines that begin with idam guru.","dbu mdzad kyis bskul nas maNDla sa gzhi spos byugs, mdun gyi nam mkhar seng khri, phul byung mkhyen brtse'i chu 'dzin, ai dam gu ru bcas dang",,དབུ་མཛད་ཀྱིས་བསྐུལ་ནས་མཎྜླ་ས་གཞི་སྤོས་བྱུགས། མདུན་གྱི་ནམ་མཁར་སེང་ཁྲི། ཕུལ་བྱུང་མཁྱེན་བརྩེའི་ཆུ་འཛིན། ཨཻ་དམ་གུ་རུ་བཅས་དང,undze kyi kul ne mensa shipu jukndun gyi namkar sengtri puljung kyentsey chundzin adam gu ru che dang,1,1,C03,C03:301,"TENTATIVE (machine-matched, unreviewed)"
the leisures and fortunes,dal 'byor,DAL 'BYOR,དལ་འབྱོར,delnjor,5,1,C03,C03:393,"TENTATIVE (machine-matched, unreviewed)"
the lesser and medium scopes,chung 'bring,CHUNG 'BRING,ཆུང་འབྲིང,chungdring,5,1,C01,C01:450,"TENTATIVE (machine-matched, unreviewed)"
the lesser way,theg pa 'og ma,THEG PA 'OG MA,ཐེག་པ་འོག་མ,tekpa okma,5,1,C01,C01:95,"TENTATIVE (machine-matched, unreviewed)"
the Letter to a Friend,bshes springs,BSHES SPRINGS,བཤེས་སྤྲིངས,shetring,5,1,C01,C01:167,"TENTATIVE (machine-matched, unreviewed)"
the level's,sa de'i,,ས་དེའི,sadey,3,1,C05,C05:179,"TENTATIVE (machine-matched, unreviewed)"
the life before that,snga ma snga ma,SNGA MA SNGA MA,སྔ་མ་སྔ་མ,nga manga ma,5,1,C01,C01:286,"TENTATIVE (machine-matched, unreviewed)"
the life in it,srog,SROG,སྲོག,sok,5,1,C03,C03:404,"TENTATIVE (machine-matched, unreviewed)"
the likes of,lta bu,LTA BU,ལྟ་བུ,tabu,5,1,C03,C03:387,"TENTATIVE (machine-matched, unreviewed)"
the likes of me,bdag 'dra,BDAG 'DRA,བདག་འདྲ,dakndra,5,1,C01,C01:478,"TENTATIVE (machine-matched, unreviewed)"
The line here about,sogs,SOGS,སོགས,sok,5,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
"The line here about ""when for all objects"" gives us the subject under consideration: what we will see is empty.","de yang gang zhig sogs kyis stong gzhi chos can dang ,",,དེ་ཡང་གང་ཞིག་སོགས་ཀྱིས་སྟོང་གཞི་ཆོས་ཅན་དང།,"de yang gangshik sok kyi tongshi chuchen dang ,",2,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
"The line here about ""when for all objects"" gives us the subject under consideration: what we will see is empty. The line with the words ""cause and effect"" is meant to give us the classic logical reason for proving things are empty: ""because they are interdependent."" The line with ""they lose all solid appearance"" presents us the premise that the reason is meant to prove.","de yang gang zhig sogs kyis stong gzhi chos can dang , rgyu 'bras sogs kyis rten 'brel gyi gtan tshigs dang , dmigs pa'i sogs kyis bsgrub bya bstan",,དེ་ཡང་གང་ཞིག་སོགས་ཀྱིས་སྟོང་གཞི་ཆོས་ཅན་དང། རྒྱུ་འབྲས་སོགས་ཀྱིས་རྟེན་འབྲེལ་གྱི་གཏན་ཚིགས་དང། དམིགས་པའི་སོགས་ཀྱིས་བསྒྲུབ་བྱ་བསྟན,"de yang gangshik sok kyi tongshi chuchen dang ,gyu dresok kyi tendrel gyi tentsik dang ,mikpay sok kyi drubja ten",1,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
the line of reasoning,rigs pa,RIGS PA,རིགས་པ,rikpa,5,1,C01,C01:285,"TENTATIVE (machine-matched, unreviewed)"
The line with,sogs,SOGS,སོགས,sok,5,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
"The line with ""they lose all solid appearance"" presents us the premise that the reason is meant to prove.",dmigs pa'i sogs kyis bsgrub bya bstan,,དམིགས་པའི་སོགས་ཀྱིས་བསྒྲུབ་བྱ་བསྟན,mikpay sok kyi drubja ten,2,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
The line with the words,sogs,SOGS,སོགས,sok,5,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
"The line with the words ""cause and effect"" is meant to give us the classic logical reason for proving things are empty: ""because they are interdependent.""","rgyu 'bras sogs kyis rten 'brel gyi gtan tshigs dang ,",,རྒྱུ་འབྲས་སོགས་ཀྱིས་རྟེན་འབྲེལ་གྱི་གཏན་ཚིགས་དང།,"gyudre sok kyi tendrel gyi tentsik dang ,",2,1,C01,C01:358,"TENTATIVE (machine-matched, unreviewed)"
"The lines from ""As far as I am able..."" up to ""...seeking freedom"" correspond to the second section, on the ""eminence of the teaching.""","rgyal ba'i gsung rab nas, bshad par bya, , bar gyis chos kyi che ba dang ,",,རྒྱལ་བའི་གསུང་རབ་ནས། བཤད་པར་བྱ། ། བར་གྱིས་ཆོས་ཀྱི་ཆེ་བ་དང།,"gyelway sungrab neshepar ja,war gyi chu kyi chewa dang ,",2,1,C01,C01:142,"TENTATIVE (machine-matched, unreviewed)"
The lines including the one that reads,zhes sogs,ZHES SOGS,ཞེས་སོགས,shesok,5,1,C01,C01:486,"TENTATIVE (machine-matched, unreviewed)"
"The lines including the one that reads ""The essence of all high teachings of the Victors"" can be taken as applying to the three principal paths individually, or to the three as a whole. When you teach someone these three paths, you go through them one by one; but when you meditate upon them, each one must be suffused with the other two. This fact you can ascertain from the introductory reference to the latter two paths in the very first verse. If you didn't do your meditations this way, then your feelings of renunciation could not be considered a path of the greater way.","rgyal ba'i gsung rab kun gyi snying po'i don, , zhes sogs lam gyi gtso bo gsum la so sor sbyor tshul dang thun mong du sbyor tshul gnyis, bshad tshe go rim yod kyang bsgom tshe gcig gis gcig zin dgos pa rjes ma gnyi ga'i mtshams sbyar gyis shes te, de ma byas na dang po'i nges 'byung de theg chen gyi lam du mi 'gro",,རྒྱལ་བའི་གསུང་རབ་ཀུན་གྱི་སྙིང་པོའི་དོན། ། ཞེས་སོགས་ལམ་གྱི་གཙོ་བོ་གསུམ་ལ་སོ་སོར་སྦྱོར་ཚུལ་དང་ཐུན་མོང་དུ་སྦྱོར་ཚུལ་གཉིས། བཤད་ཚེ་གོ་རིམ་ཡོད་ཀྱང་བསྒོམ་ཚེ་གཅིག་གིས་གཅིག་ཟིན་དགོས་པ་རྗེས་མ་གཉི་གའི་མཚམས་སྦྱར་གྱིས་ཤེས་ཏེ། དེ་མ་བྱས་ན་དང་པོའི་ངེས་འབྱུང་དེ་ཐེག་ཆེན་གྱི་ལམ་དུ་མི་འགྲོ,"gyelway sungrab kun gyi nyingpoy dun, shesok lam gyi tsowo sum la sosor jortsul dang tunmong du jortsul nyishe tsego rimyu kyang gomtse chik gi chiksin gupa je manyi gay tsamjar gyi shete de maje na dang poy ngenjung de tekchen gyi lam du mindro",1,1,C01,C01:486,"TENTATIVE (machine-matched, unreviewed)"
the lines of the root text,rtsa tshig,RTZA TSIG,རྩ་ཚིག,tsatsik,5,1,C01,C01:469,"TENTATIVE (machine-matched, unreviewed)"
The lines read in part,zhes sogs ltar,ZHES SOGS LTAR,ཞེས་སོགས་ལྟར,shesok tar,5,1,C03,C03:343,"TENTATIVE (machine-matched, unreviewed)"
the lips,gsung,GSUNG,གསུང,sung,5,1,C01,C01:80,"TENTATIVE (machine-matched, unreviewed)"
the literal and figurative scriptures,drang nges kyi mdo,DRANG NGES KYI MDO,དྲང་ངེས་ཀྱི་མདོ,drangnge kyi do,5,1,C01,C01:343,"TENTATIVE (machine-matched, unreviewed)"
the literal sense,tshig zin,TSIG ZIN,ཚིག་ཟིན,tsiksin,5,1,C01,C01:420,"TENTATIVE (machine-matched, unreviewed)"
the lives,skye ba,SKYE BA,སྐྱེ་བ,kyewa,5,1,C01,C01:287,"TENTATIVE (machine-matched, unreviewed)"
the living creatures,sems can,SEMS CAN,སེམས་ཅན,semchen,5,1,C01,C01:323,"TENTATIVE (machine-matched, unreviewed)"
the logical,mtshan nyid,MTSAN NYID,མཚན་ཉིད,tsennyi,5,1,C01,C01:105,"TENTATIVE (machine-matched, unreviewed)"
the logical problems,skyon,SKYON,སྐྱོན,kyun,5,1,C01,C01:395,"TENTATIVE (machine-matched, unreviewed)"
the lord,mnga' bdag,MNGA' BDAG,མངའ་བདག,ngadak,5,1,C01,C01:468,"TENTATIVE (machine-matched, unreviewed)"
The lord Gentle Voice,rje btsun 'jam pa'i dbyangs kyis,,རྗེ་བཙུན་འཇམ་པའི་དབྱངས་ཀྱིས,jetsun jampay yang kyi,3,1,C01,C01:57,"TENTATIVE (machine-matched, unreviewed)"
"The lord Gentle Voice said it to our protector, the great Tsongkapa:","rje btsun 'jam pa'i dbyangs kyis 'jam mgon tsong kha pa chen po la,",,རྗེ་བཙུན་འཇམ་པའི་དབྱངས་ཀྱིས་འཇམ་མགོན་ཙོང་ཁ་པ་ཆེན་པོ་ལ།,jetsun jampay yang kyi jamngun tsongkapa chenpo la,2,1,C01,C01:57,"TENTATIVE (machine-matched, unreviewed)"
the Lord himself,rje nyid,RJE NYID,རྗེ་ཉིད,jenyi,5,1,C03,C03:302,"TENTATIVE (machine-matched, unreviewed)"
the lord of a mystical world,dkyil 'khor rgyal,DKYIL 'KHOR RGYAL,དཀྱིལ་འཁོར་རྒྱལ,kyilkor gyel,5,1,C01,C01:455,"TENTATIVE (machine-matched, unreviewed)"
the lord of Death,'chi bdag,'CHI BDAG,འཆི་བདག,chidak,5,1,C01,C01:453,"TENTATIVE (machine-matched, unreviewed)"
the Lord of Lamas,rje bla mas,RJE BLA MAS,རྗེ་བླ་མས,jela me,5,1,C03,C03:357,"TENTATIVE (machine-matched, unreviewed)"
the Lord of the Secret World,khyab bdag,KHYAB BDAG,ཁྱབ་བདག,kyabdak,5,1,C03,C03:298,"TENTATIVE (machine-matched, unreviewed)"
"the lord, Gentle Voice",rje btsun 'jam pa'i dbyangs,,རྗེ་བཙུན་འཇམ་པའི་དབྱངས,jetsun jampay yang,3,1,C01,C01:78,"TENTATIVE (machine-matched, unreviewed)"
the loving- kindness,byams pa,BYAMS PA,བྱམས་པ,jampa,5,1,C01,C01:310,"TENTATIVE (machine-matched, unreviewed)"
the loving-kindness,byams pa,BYAMS PA,བྱམས་པ,jampa,5,1,C01,C01:456,"TENTATIVE (machine-matched, unreviewed)"
the lower births,ngan song,NGAN SONG,ངན་སོང,ngensong,5,1,C01,C01:82,"TENTATIVE (machine-matched, unreviewed)"
the lower realms of misery,ngan 'gro,NGAN 'GRO,ངན་འགྲོ,ngenndro,5,1,C03,C03:414,"TENTATIVE (machine-matched, unreviewed)"
the lower school systems,grub mtha' 'og ma tsho'i,GRUB MTHA' 'OG MA TSO'I,གྲུབ་མཐའ་འོག་མ་ཚོའི,drupta ok matsoy,5,1,C01,C01:492,"TENTATIVE (machine-matched, unreviewed)"
the lowest a person could stoop,tha chad,THA CHAD,ཐ་ཆད,tache,5,1,C01,C01:300,"TENTATIVE (machine-matched, unreviewed)"
the lowest of castes,sme sha can,SME SHA CAN,སྨེ་ཤ་ཅན,mesha chen,5,1,C01,C01:93,"TENTATIVE (machine-matched, unreviewed)"
the magic body,sgyu lus,SGYU LUS,སྒྱུ་ལུས,gyulu,5,1,C03,C03:342,"TENTATIVE (machine-matched, unreviewed)"
the main beam that supports all the rest of the roof,lam gyi srog shing,,ལམ་གྱི་སྲོག་ཤིང,lam gyi sokshing,4,1,C01,C01:52,"TENTATIVE (machine-matched, unreviewed)"
The main component,gtso bo,GTZO BO,གཙོ་བོ,tsowo,5,1,C03,C03:382,"TENTATIVE (machine-matched, unreviewed)"
"The main elements of these two causes are also two: the desire to attain Buddhahood for the sake of all living beings, and correct view.","de gnyis kyi gtso bo ni, byang chub kyi sems dang yang dag pa'i lta ba gnyis yin,",,དེ་གཉིས་ཀྱི་གཙོ་བོ་ནི། བྱང་ཆུབ་ཀྱི་སེམས་དང་ཡང་དག་པའི་ལྟ་བ་གཉིས་ཡིན།,denyi kyi tsowo nijang chub kyi sem dang yang dakpay tawa nyiyin,2,1,C01,C01:64,"TENTATIVE (machine-matched, unreviewed)"
the main meditation itself,dngos,DNGOS,དངོས,ngu,5,1,C01,C01:467,"TENTATIVE (machine-matched, unreviewed)"
"The main point here is to show that omniscience is a correct perception which sees directly, and on its own power, each and every existing object: the nature of all things, and the totality of all things. And the Buddha is as well a being who possesses this omniscience. Incidentally, this fact also disproves the belief that realized persons who are Buddhas do not possess the mental function of wisdom.","gtso bo ni, rnam mkhyen des ji lta ji snyed kyi chos rnams rang dbang du mngon sum gyis gzigs pa'i tshad ma yin la, thub pa'ang rnam mkhyen de dang ldan par bstan pa'o, , de ni, sangs 'phags kyi rgyud la ye shes med par 'dod pa'ang khegs so",,གཙོ་བོ་ནི། རྣམ་མཁྱེན་དེས་ཇི་ལྟ་ཇི་སྙེད་ཀྱི་ཆོས་རྣམས་རང་དབང་དུ་མངོན་སུམ་གྱིས་གཟིགས་པའི་ཚད་མ་ཡིན་ལ། ཐུབ་པའང་རྣམ་མཁྱེན་དེ་དང་ལྡན་པར་བསྟན་པའོ། ། དེ་ནི། སངས་འཕགས་ཀྱི་རྒྱུད་ལ་ཡེ་ཤེས་མེད་པར་འདོད་པའང་ཁེགས་སོ,"tsowo ninam kyende jita jinye kyi chu nam rangwang du ngunsum gyi sikpay tse mayin latub panam kyen de dang denpar tenpa , de nisang pak kyi gyu la yeshe mepar dupa kekso",1,1,C04,C04:54,"TENTATIVE (machine-matched, unreviewed)"
the main stage,dngos gzhi,DNGOS GZHI,དངོས་གཞི,ngushi,5,1,C01,C01:311,"TENTATIVE (machine-matched, unreviewed)"
the main way,gtso bo,GTZO BO,གཙོ་བོ,tsowo,5,1,C01,C01:232,"TENTATIVE (machine-matched, unreviewed)"
The majority,phal che ba,PHAL CHE BA,ཕལ་ཆེ་བ,pelchewa,5,1,C01,C01:417,"TENTATIVE (machine-matched, unreviewed)"
"The majority of the earlier Tibetan Buddhists fell into the extreme that we call ""thinking things have stopped,"" for they would say that if something did not exist truly it could not exist at all.","bod snga rabs pa phal che bas gtan med du 'dod pas chad mthar lhung ,",,བོད་སྔ་རབས་པ་ཕལ་ཆེ་བས་གཏན་མེད་དུ་འདོད་པས་ཆད་མཐར་ལྷུང།,"bunga rappa pelchewe tenme du dupe chetar hlung,",2,1,C01,C01:417,"TENTATIVE (machine-matched, unreviewed)"
"The majority of the earlier Tibetan Buddhists fell into the extreme that we call ""thinking things have stopped,"" for they would say that if something did not exist truly it could not exist at all. The schools from the Mind-Only on down, the group of schools known collectively as the ""Functionalists,"" all fall into the extreme of ""thinking things are permanent,"" for they cannot explain interdependence if they accept that nothing exists naturally. Members of the ""Independent"" group within the Middle Way school accept the idea of interdependence, but do not agree that if something is interdependent it cannot ""exist by definition."" This too is tantamount to the extreme of thinking things are permanent.","bod snga rabs pa phal che bas gtan med du 'dod pas chad mthar lhung , sems tsam pa man gyi rang sde dngos smra thams cad kyis rang bzhin gyis ma grub na rten 'brel 'jog ma shes pas rtag mthar lhung , rang rgyud pas rten 'byung khas len kyang rten 'brel yin na rang gi mtshan nyid kyis ma grub pa'i khyab pa mi bzhed pas de yang rtag mthar song",,བོད་སྔ་རབས་པ་ཕལ་ཆེ་བས་གཏན་མེད་དུ་འདོད་པས་ཆད་མཐར་ལྷུང། སེམས་ཙམ་པ་མན་གྱི་རང་སྡེ་དངོས་སྨྲ་ཐམས་ཅད་ཀྱིས་རང་བཞིན་གྱིས་མ་གྲུབ་ན་རྟེན་འབྲེལ་འཇོག་མ་ཤེས་པས་རྟག་མཐར་ལྷུང། རང་རྒྱུད་པས་རྟེན་འབྱུང་ཁས་ལེན་ཀྱང་རྟེན་འབྲེལ་ཡིན་ན་རང་གི་མཚན་ཉིད་ཀྱིས་མ་གྲུབ་པའི་ཁྱབ་པ་མི་བཞེད་པས་དེ་ཡང་རྟག་མཐར་སོང,"bunga rappa pelchewe tenme du dupe chetar hlung, sem tsam pamen gyi rangde ngusmra tamche kyi rangshin gyi madrup na tendrel jok mashepe taktar hlung, rangyupe tennjung kelen kyang tendrel yin na rang gi tsennyi kyi madruppay kyappa mishepe de yang taktar song",1,1,C01,C01:417,"TENTATIVE (machine-matched, unreviewed)"
