course,wylie,acip,tibetan_generated,pronunciation_generated,english,occurrences_in_course,depth,tier
C05,"lo zhes pa pha rol gyi 'dod pa ston pa ste, mdo sde pa rnams na re, 'di ni bye brag tu smra ba chos mngon pa ba rnams kyi lugs yin gyi kho bo cag ni mi 'dod de, 'dus ma byas rdzas grub smra ba sogs rigs pa dang 'gal ba du ma snang ba'i phyir, de yang chos mngon pa byed pa ni gzhan yang mang po zhig grags te, de dag kyang dgra bcom pas byas pa yin gyi ston pa'i gsung gis bsdus pa min no",,ལོ་ཞེས་པ་ཕ་རོལ་གྱི་འདོད་པ་སྟོན་པ་སྟེ། མདོ་སྡེ་པ་རྣམས་ན་རེ། འདི་ནི་བྱེ་བྲག་ཏུ་སྨྲ་བ་ཆོས་མངོན་པ་བ་རྣམས་ཀྱི་ལུགས་ཡིན་གྱི་ཁོ་བོ་ཅག་ནི་མི་འདོད་དེ། འདུས་མ་བྱས་རྫས་གྲུབ་སྨྲ་བ་སོགས་རིགས་པ་དང་འགལ་བ་དུ་མ་སྣང་བའི་ཕྱིར། དེ་ཡང་ཆོས་མངོན་པ་བྱེད་པ་ནི་གཞན་ཡང་མང་པོ་ཞིག་གྲགས་ཏེ། དེ་དག་ཀྱང་དགྲ་བཅོམ་པས་བྱས་པ་ཡིན་གྱི་སྟོན་པའི་གསུང་གིས་བསྡུས་པ་མིན་ནོ,loshepa parul gyi dupa tonpa tendo depa nam na rendi ni jedrak tusmrawa chungunpa ba nam kyi lukyin gyi kowo chak ni mindu dendu maje dzedrup smrawa sokrikpa dang gelwa du manangway chir de yang chungunpa jepa ni shen yang mangpo shikdrak te de dak kyang drachompe jepa yin gyi tonpay sung gi dupa minno,"This expression, ""Thus they say,"" is meant to indicate that another school of philosophers holds a different view. The so-called ""Sutrists"" assert the following: That these explanations constitute the speech of the Teacher is a belief held by the followers of the ""Knowledge"" group within the Detailist school of philosophy. We however cannot accept this tenet, for many statements appear in these texts which are contrary to logic. One example is the claim that phenomena not produced by causes exist as material entities. Moreover, everybody knows there are lots of other authors who have composed such works on knowledge. They are the works of enemy destroyers, not collections of the Buddha's speech.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,log g-yem,LOG G-YEM,,lokyem,wrong sex,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"log g-yem gyi ni, bshang gci dang 'dam rdzab dang ljan ljin dang mi gtsang ba dang dri nga ba mang ba dang nyam nga ba dang nyams mi dga' ba'o",,,lokyem gyi nishang chi dang damdzab dang jennjin dang mitsangwa dang dringawa mangwa dang nyamngawa dang nyam miga ba,"Because you have done wrong sex, you live in a place where there is piss and shit all around, and mud and dirt and filth, and everything stinks, and everywhere seems unpleasant and distasteful.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,log lta,LOG LTA,ལོག་ལྟ,lokta,wrong views,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"log lta'i ni, snod kyi 'jig rten na 'byung khungs mchog dang gtso bo dag nub par 'gyur ba dang dngos po mi gtsang ba dang sdug bsngal ba dag mchog tu gtsang ba dang bde bar snang ba dang gnas dang skyob pa dang skyabs med par 'gyur ba'o,",,ལོག་ལྟའི་ནི། སྣོད་ཀྱི་འཇིག་རྟེན་ན་འབྱུང་ཁུངས་མཆོག་དང་གཙོ་བོ་དག་ནུབ་པར་འགྱུར་བ་དང་དངོས་པོ་མི་གཙང་བ་དང་སྡུག་བསྔལ་བ་དག་མཆོག་ཏུ་གཙང་བ་དང་བདེ་བར་སྣང་བ་དང་གནས་དང་སྐྱོབ་པ་དང་སྐྱབས་མེད་པར་འགྱུར་བའོ།,loktay ninu kyi jikten na jungkung chok dang tsowo daknuppar gyurwa dang ngupo mitsangwa dang dungelwa dakchok tutsangwa dang dewar nangwa dang ne dang kyoppa dang kyabmepar gyurba,"Because you have held wrong views, then you live in a world where the single highest source of happiness is steadily disappearing from the earth; a world where people think that things that are unclean and things that are suffering are actually nice, and happiness; a world where there is no place to go, no one to help, nothing to protect you.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,log pa,LOG PA,ལོག་པ,lokpa,stopped,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log pa'i,,ལོག་པའི,lokpay,mistaken,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,log pa'i las kyi mtha',LOG PA'I LAS KYI MTHA',ལོག་པའི་ལས་ཀྱི་མཐའ,lokpay le kyi ta,mistaken activity,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log pa'i lta ba,LOG PA'I LTA BA,ལོག་པའི་ལྟ་བ,lokpay tawa,mistaken views,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log pa'i ngag,LOG PA'I NGAG,ལོག་པའི་ངག,lokpay ngak,mistaken speech,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log par,,ལོག་པར,lokpar,mistaken,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,log par rtog pa,LOG PAR RTOG PA,ལོག་པར་རྟོག་པ,lokpar tokpa,mistaken thoughts,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log rtog,LOG RTOG,ལོག་རྟོག,loktok,misconception,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,log rtog,LOG RTOG,ལོག་རྟོག,loktok,wrong belief,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lon pa,LON PA,ལོན་པ,lunpa,passing,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,long ba,LONG BA,ལོང་བ,longwa,Longwa,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,longs spyod,LONGS SPYOD,ལོངས་སྤྱོད,longchu,property,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,longs spyod,LONGS SPYOD,ལོངས་སྤྱོད,longchu,partake,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,longs spyod,LONGS SPYOD,ལོངས་སྤྱོད,longchu,experiencing,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,longs spyod chung,,ལོངས་སྤྱོད་ཆུང,longchu chung,don't have enough to live on,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,longs spyod kyis phongs pa,,ལོངས་སྤྱོད་ཀྱིས་ཕོངས་པ,longchu kyi pongpa,don't have enough to live on,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lta ba,LTA BA,ལྟ་བ,tawa,views,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lta ba,LTA BA,ལྟ་བ,tawa,views,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lta bu,LTA BU,ལྟ་བུ,tabu,like,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lta bu,LTA BU,ལྟ་བུ,tabu,such as,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lta bu 'o,,ལྟ་བུ་འོ,tabu o,would be as follows,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lta bu'i,LTA BU'I,ལྟ་བུའི,tabuy,kind of,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lta bu'o,,ལྟ་བུའོ,tabu,would be as follows,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,ltar,LTAR,ལྟར,tar,according to,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,ltar na,LTAR NA,ལྟར་ན,tar na,According to,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lteng ka,LTENG KA,ལྟེང་ཀ,tengka,springs of water,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ltos,LTOS,ལྟོས,tu,rely,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ltos,LTOS,ལྟོས,tu,relying,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ltos nas,LTOS NAS,ལྟོས་ནས,tu ne,according to,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lugs,LUGS,ལུགས,luk,belief,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lugs,LUGS,ལུགས,luk,systems,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lugs,LUGS,ལུགས,luk,school,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lugs,LUGS,ལུགས,luk,way,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lugs,LUGS,ལུགས,luk,school,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,"lugs gnyis ka ltar na'ang ma g-yengs sems bcas kyi rjes su byed pas der 'dod na, rig byed kyang der thal ba dang , sems med kyi rjes su byed pas der 'dod na ting nge 'dzin las skyes pa'i sdom pa gnyis de min par thal ba'i nyes pa so na gnas so,",,,"luknyi katar na mayeng semche kyi je-su jepe derndu narik je kyang dertelwa dang ,sem me kyi je-su jepe derndu na tingnge dzin le kyepay dompa nyi de minpar telway nyepa so na neso","Both of the above systems, nonetheless, amount to the same inconsistency. If you establish something as non-communicating form because it relates to periods when the mind is not distracted, or functioning, then form which does communicate intent must also not communicate it. And if on the other hand you establish something as non-communicating because it relates to periods where the mind is stopped, then the two restraints which arise from single- pointed concentration could never be non-communicating.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,lung,LUNG,ལུང,lung,passage,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lung,LUNG,ལུང,lung,text,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lung bstan,LUNG BSTAN,ལུང་བསྟན,lungten,specified,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lung du ma bstan pa,LUNG DU MA BSTAN PA,ལུང་དུ་མ་བསྟན་པ,lung du matenpa,ethically neutral,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lung ma bstan pa,LUNG MA BSTAN PA,ལུང་མ་བསྟན་པ,lung matenpa,ethically neutral,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lung ston pa,LUNG STON PA,ལུང་སྟོན་པ,lungtonpa,expound,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lus,LUS,ལུས,lu,Body,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lus,LUS,ལུས,lu,bodily,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lus,LUS,ལུས,lu,physical,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lus,LUS,ལུས,lu,body,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lus,LUS,ལུས,lu,tactile,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lus rnam rig byed dbyibs su 'dod,,ལུས་རྣམ་རིག་བྱེད་དབྱིབས་སུ་འདོད,lunam rikje yib-su du,Body communicating held to be shape.,1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,lus shes,LUS SHES,ལུས་ཤེས,lushe,tactile consciousness,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lus shes,LUS SHES,ལུས་ཤེས,lushe,consciousness of the body,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,never,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,none,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,neither,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,un,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,no,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,without,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,Not,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ma,MA,མ,ma,non,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ma 'brel,MA 'BREL,མ་འབྲེལ,madrel,no relation,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma bsdus,MA BSDUS,མ་བསྡུས,madu,omitted,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma bsdus,MA BSDUS,མ་བསྡུས,madu,are omitted,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"ma bsgribs na, mig shes des las gzugs gnyis dang rgyang ring thung gi gzugs gnyis po de cig car du mthong bar thal, des de ma bsgribs pa'i phyir zhes bkag pa'i don yin pa'i phyir",,མ་བསྒྲིབས་ན། མིག་ཤེས་དེས་ལས་གཟུགས་གཉིས་དང་རྒྱང་རིང་ཐུང་གི་གཟུགས་གཉིས་པོ་དེ་ཅིག་ཅར་དུ་མཐོང་བར་ཐལ། དེས་དེ་མ་བསྒྲིབས་པའི་ཕྱིར་ཞེས་བཀག་པའི་དོན་ཡིན་པའི་ཕྱིར,madrip namik shede le suknyi dang gyangring tung gi suknyipo de chikchar du tongwar telde de madrippay chirshe kakpay dunyinpay chir,"And suppose you say that they do not obscure them. Wouldn't your visual consciousness then see both the two intermediate forms created by karma, and the two original forms, the near one and the far one, all at the same time? They would have to because, according to you, the intermediate forms do not obscure the original ones. This is the real point of the Master's statement, wherein he refutes that belief of the Numerists.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,ma bslad pa,MA BSLAD PA,མ་བསླད་པ,malepa,unaffected,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma bsrungs par,,མ་བསྲུངས་པར,masungpar,problems keeping,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,ma byin par len pa,MA BYIN PAR LEN PA,མ་བྱིན་པར་ལེན་པ,majinpar lenpa,stolen,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"ma byin par len pa'i ni, 'bras bu nyung ba dang 'bras bu mi grung pa dang 'bras bu 'gyur ba dang 'bras bu long ba dang than pa ches pa dang char ches pa dang 'bras bu skams pa dang med par 'gyur ba dang",,མ་བྱིན་པར་ལེན་པའི་ནི། འབྲས་བུ་ཉུང་བ་དང་འབྲས་བུ་མི་གྲུང་པ་དང་འབྲས་བུ་འགྱུར་བ་དང་འབྲས་བུ་ལོང་བ་དང་ཐན་པ་ཆེས་པ་དང་ཆར་ཆེས་པ་དང་འབྲས་བུ་སྐམས་པ་དང་མེད་པར་འགྱུར་བ་དང,majinpar lenpay nidre bunyungwa dang drebu midrungpa dang drebu gyurwa dang drebu longwa dang tenpa chepa dang charchepa dang drebu kampa dang mepar gyurwa dang,"Because you have stolen, then the crops are few and far between; the crops have no power to remove hunger; they spoil; they never come up; dry spells stay on too long; it rains too much; the crops dry up, or die off.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,ma g-yengs,MA G-YENGS,,mayeng,not distracted,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma g-yengs pa,MA G-YENGS PA,,mayengpa,not distracted,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma g-yengs pa,MA G-YENGS PA,,mayengpa,without distraction,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma grub par,,མ་གྲུབ་པར,madruppar,cannot exist,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,ma gtogs,MA GTOGS,མ་གཏོགས,matok,but,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma lus pa,MA LUS PA,མ་ལུས་པ,malupa,all,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma lus pa,MA LUS PA,མ་ལུས་པ,malupa,every single,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma nges pa,MA NGES PA,མ་ངེས་པ,mangepa,indefinite,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ma nges pa'i spobs,,མ་ངེས་པའི་སྤོབས,mangepay pop,lack of confidence,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,ma rig pa,MA RIG PA,མ་རིག་པ,marikpa,ignorance,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"ma rig pa'i bag chags kyi tshul ni, 'jug 'grel las, gang gis sems kyi rgyud 'gag par byed cing sgo bar byed la, rjes su bgrod par byed pa ni bag chags te, nyon mongs pa'i mur thug pa dang , goms pa dang rtsa ba dang bag chags zhes bya ba ni rnam grangs dag go, de ni zag pa med pa'i lam gyis nyon mongs pa spangs su zin kyang , nyan thos dang rang sangs rgyas kyis spang bar mi nus te, til mar dang me tog la sogs pa bsal du zin kyang , bum pa dang snam bu la sogs pa rnams la de dang phrad pas yon tan phra mo dmigs pa bzhin no, , zhes gsungs so, , dge mi dge'i bag chags la sogs pa'i bag chags gzhan la yang gzhi gnyis su 'gyur ba ji ltar rigs par sbyar ro",,མ་རིག་པའི་བག་ཆགས་ཀྱི་ཚུལ་ནི། འཇུག་འགྲེལ་ལས། གང་གིས་སེམས་ཀྱི་རྒྱུད་འགག་པར་བྱེད་ཅིང་སྒོ་བར་བྱེད་ལ། རྗེས་སུ་བགྲོད་པར་བྱེད་པ་ནི་བག་ཆགས་ཏེ། ཉོན་མོངས་པའི་མུར་ཐུག་པ་དང། གོམས་པ་དང་རྩ་བ་དང་བག་ཆགས་ཞེས་བྱ་བ་ནི་རྣམ་གྲངས་དག་གོ། དེ་ནི་ཟག་པ་མེད་པའི་ལམ་གྱིས་ཉོན་མོངས་པ་སྤངས་སུ་ཟིན་ཀྱང། ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཀྱིས་སྤང་བར་མི་ནུས་ཏེ། ཏིལ་མར་དང་མེ་ཏོག་ལ་སོགས་པ་བསལ་དུ་ཟིན་ཀྱང། བུམ་པ་དང་སྣམ་བུ་ལ་སོགས་པ་རྣམས་ལ་དེ་དང་ཕྲད་པས་ཡོན་ཏན་ཕྲ་མོ་དམིགས་པ་བཞིན་ནོ། ། ཞེས་གསུངས་སོ། ། དགེ་མི་དགེའི་བག་ཆགས་ལ་སོགས་པའི་བག་ཆགས་གཞན་ལ་ཡང་གཞི་གཉིས་སུ་འགྱུར་བ་ཇི་ལྟར་རིགས་པར་སྦྱར་རོ,"marikpay bakchak kyi tsulni jukndrel legang gi sem kyi gyungakpar jeching gowar jela je-su drupar jepa ni bakchak tenyun mongpay murtukpa dang ,gompa dang tsawa dang bakchak shejawa ni namdrang dako de ni sakpa mepay lam gyi nyunmongpa pang-su sin kyang ,nyen tu dang rangsang gye kyi pangwar minu tetil mar dang metok la sokpa sel du sin kyang ,bumpa dang nambu la sokpa nam la de dang trepe yunten tramo mikpa shinno ,she sungso ,ge migey bakchak la sokpay bakchak shen la yang shinyi sungyurwa jitar rikpar jarro","Here is how the mental seed for ignorance works. The autocommentary to Entering the Middle Way says, That thing which tends to stop, and yet still stain, and then continue on in the flow of the mind is what we refer to as a 'mental seed.' The expressions 'continuity' and 'habit' and 'root' and 'mental seed' for the state of mental affliction all refer to the same thing. This is something that Listeners and Self-Made ""Buddhas"" are unable to eliminate even though they may already have eliminated the state of mental affliction itself through using the unstained path. It's similar to what happens with sesame butter or flowers; you may already remove these things from the scene, but the vase in which the flowers were, or the piece of cloth that the butter stained, still retain some subtle trace of them due to the previous contact. How then could there be any sense to saying that there is another basis, a second one, on top of the one mentioned here, where other types of mental seeds, like those of virtuous deeds and non-virtuous deeds and the rest, are planted?",1,1,"TENTATIVE (machine-matched, unreviewed)"
